num_contrato , poliza_aon , num_poliza_gnp , num_version , cve_marca , desc_vehiculo , num_serie , modelo_vehiculo , cve_status , desc_status , prima_neta , prima_total , cve_forma_pago , desc_forma_pago , primer_recibo , recibos_subsecuentes , num_recibos , fch_inicio_vigencia , fch_fin_vigencia , cve_vrs_tarifa , pct_valor_descuento_volumen , descr_larga_paquete  
61842	,	AON190000001474     	,	00000312798200	,	0	,	AUTNI3804     	,	NISSAN VERSA ADVANCE AUT	,	3N1CN7AD1GK418131	,	2016	,	V	,	VIGOR               	,	5947.08	,	7420.6	,	T	,	TRIMESTRAL                                        	,	2246.62	,	1724.66	,	4	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001527     	,	00000312802903	,	0	,	AUTNI1186     	,	NISSAN TSURU GS II 1.6 MAN	,	3N1EB31S0GK322838	,	2016	,	V	,	VIGOR               	,	5530.61	,	6937.51	,	A	,	ANUAL                                             	,	6937.51	,	NULL	,	1	,	2019-01-21 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	LIMITADA                                                                                                                
61842	,	AON190000001667     	,	00000311519672	,	1	,	AUTGM4219     	,	NVA. CADILLAC ESCALADE SUV PLATINUM AWD P	,	1GYS48EF0ER226237	,	2014	,	A	,	ANULADA             	,	1793.56	,	2602.51	,	M	,	MENSUAL                                           	,	695.55	,	173.36	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	RESP.CIVIL                                                                                                              
61842	,	                    	,	00000317150019	,	1	,	CA1AN0101     	,	PICK UP ANTIGUO Y CLASICO	,	1FTDF15N9PLA35347	,	1993	,	A	,	ANULADA             	,	2458.68	,	3374.03	,	M	,	MENSUAL                                           	,	610.83	,	276.32	,	5	,	2019-02-20 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	RESP.CIVIL                                                                                                              
61842	,	AON190000001546     	,	00000312798796	,	0	,	AUTGM8103     	,	CHEVROLET TRAX LTZ RIN 18 Q.C.	,	3GNCJ7EE3FL131160	,	2015	,	V	,	VIGOR               	,	3919.52	,	5068.63	,	M	,	MENSUAL                                           	,	993.7	,	471.26	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001430     	,	00000312613425	,	0	,	AUTCH2320     	,	STRATUS SE AUT. C/A. AC.	,	1B3DL46X53N604737	,	2003	,	V	,	VIGOR               	,	2641.09	,	3585.66	,	A	,	ANUAL                                             	,	3585.66	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000285     	,	00000311501506	,	0	,	AUTHO0108     	,	ACCORD LX L4	,	1HGCR2630DA903623	,	2013	,	V	,	VIGOR               	,	3558.94	,	4650.37	,	M	,	MENSUAL                                           	,	866.26	,	344.01	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001286     	,	00000311517536	,	0	,	AUTVW2813     	,	VOLKSWAGEN PASSAT SPORTLINE	,	1VWBR7A39FC066177	,	2015	,	V	,	VIGOR               	,	5524.77	,	6930.73	,	A	,	ANUAL                                             	,	6930.73	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001101     	,	00000311515464	,	0	,	AUTMA0118     	,	MAZDA 3i TOURING 2.0 5P AC QC  STD	,	3MZBM2V77FM175377	,	2015	,	V	,	VIGOR               	,	4898.15	,	6203.85	,	A	,	ANUAL                                             	,	6203.85	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001598     	,	00000311518898	,	0	,	AUTVW3307     	,	VOLKSWAGEN JETTA TRENDLINE L5 2.5 AUT	,	3VW2W2AJ5GM313785	,	2016	,	V	,	VIGOR               	,	5350.29	,	6728.31	,	M	,	MENSUAL                                           	,	1039.55	,	517.16	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001790     	,	00000312802614	,	0	,	AUTMA0505     	,	MAZDA CX-7 I GRAND TOURING 2WD	,	JM3ER2C51B0383892	,	2011	,	V	,	VIGOR               	,	3450.8	,	4524.92	,	M	,	MENSUAL                                           	,	545.34	,	361.78	,	12	,	2019-01-30 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001964     	,	00000316638428	,	0	,	AUTNI0957     	,	SENTRA SR CVT	,	3N1AB7AD6GL637371	,	2016	,	V	,	VIGOR               	,	4296.87	,	5506.37	,	A	,	ANUAL                                             	,	5506.37	,	NULL	,	1	,	2019-03-04 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000310     	,	00000311501829	,	1	,	AUTNI2401     	,	X-TRAIL LE 2.5L. AUT. C/A. AC.	,	JN8AT18T08W504495	,	2008	,	A	,	ANULADA             	,	3333.63	,	4389.01	,	M	,	MENSUAL                                           	,	873.51	,	351.55	,	8	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002129     	,	00000330553702	,	1	,	AUTNI3021     	,	TIIDA SEDAN 1.8L ADVANCE AUT.	,	3N1BC1AD3EK212286	,	2014	,	A	,	ANULADA             	,	1625.4	,	2407.46	,	T	,	TRIMESTRAL                                        	,	1077.43	,	1330.03	,	3	,	2019-05-24 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002342     	,	00000348821299	,	0	,	AUTNI2103     	,	URVAN DX LARGA STD.	,	JN6FE56S65X524623	,	2005	,	V	,	VIGOR               	,	1098.2	,	1795.92	,	M	,	MENSUAL                                           	,	781.35	,	338.19	,	4	,	2019-09-08 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001488     	,	00000312798291	,	0	,	AUTHO0412     	,	HONDA CR-V I STYLE L4 2.4 AUT	,	3HGRM3852FG000794	,	2015	,	V	,	VIGOR               	,	7007.81	,	8651.11	,	M	,	MENSUAL                                           	,	1199.6	,	677.41	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002376     	,	00000353415227	,	0	,	AUTMB3305     	,	MERCEDES BENZ GLK 300	,	WDCGG9AB3DG094753	,	2013	,	V	,	VIGOR               	,	1687.69	,	2479.72	,	A	,	ANUAL                                             	,	2479.72	,	NULL	,	1	,	2019-10-03 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001226     	,	00000311516926	,	0	,	AUTRE0805     	,	CLIO AUTHENTIQUE STD. EE. C/A AC	,	3BNBB1J6X6L302315	,	2006	,	V	,	VIGOR               	,	3579.82	,	4674.59	,	A	,	ANUAL                                             	,	4674.59	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000430     	,	00000311503312	,	1	,	AUTGM3823     	,	ASTRA HB A.AC. BA. C STD	,	W0LTG633X35068099	,	2003	,	A	,	ANULADA             	,	3749.43	,	4871.33	,	M	,	MENSUAL                                           	,	884.6	,	362.43	,	10	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002453     	,	00000363927344	,	0	,	AUTMA0604     	,	MAZDA CX-9 GRAND TOURING AWD	,	JM3TCBDY5G0114447	,	2016	,	V	,	VIGOR               	,	515.0	,	1119.4	,	A	,	ANUAL                                             	,	1119.4	,	NULL	,	1	,	2019-12-02 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001243     	,	00000311517098	,	0	,	AUTMA0114     	,	Mazda 3s 4PTS SEDAN GRAND TOURING AUT Q/C	,	JM1BM1U34G1286382	,	2016	,	V	,	VIGOR               	,	6622.08	,	8203.61	,	A	,	ANUAL                                             	,	8203.61	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001600     	,	00000311518930	,	1	,	AUTHO0406     	,	HONDA NVA. CR-V EXL	,	3HGRM4870DG005660	,	2013	,	A	,	ANULADA             	,	1793.56	,	2602.51	,	M	,	MENSUAL                                           	,	695.55	,	173.36	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	RESP.CIVIL                                                                                                              
61842	,	                    	,	00000316908847	,	1	,	AUTAN0101     	,	ANTIGUOS Y CLASICOS	,	AF91KP41429	,	1970	,	A	,	ANULADA             	,	1924.6	,	2754.54	,	M	,	MENSUAL                                           	,	708.21	,	186.03	,	3	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1083	,	65.17	,	RESP.CIVIL                                                                                                              
61842	,	AON190000002011     	,	00000322297383	,	0	,	AUTVW3103     	,	VOLKSWAGEN GOL COMFORTLINE HATCHBACK	,	9BWAB05U9BP076536	,	2011	,	V	,	VIGOR               	,	3694.93	,	4808.09	,	M	,	MENSUAL                                           	,	941.05	,	483.38	,	9	,	2019-04-05 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000347     	,	00000311502264	,	1	,	AUTSE0101     	,	SEAT IBIZA STELLA AUSTERO STD.	,	VSSMM16L05R080057	,	2005	,	A	,	ANULADA             	,	3021.3	,	4026.67	,	M	,	MENSUAL                                           	,	814.12	,	292.05	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001055     	,	00000311514947	,	1	,	AUTGM1422     	,	CHEVY C-2 3 PTAS C/A AC. COMFORT	,	3G1SF21XX8S149396	,	2008	,	A	,	ANULADA             	,	2995.32	,	3996.57	,	A	,	ANUAL                                             	,	3996.57	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001821     	,	00000312800212	,	0	,	AUTSZ0305     	,	SWIFT GLS STD.	,	JS2ZCB2S2E6306137	,	2014	,	V	,	VIGOR               	,	4066.16	,	5238.75	,	A	,	ANUAL                                             	,	5238.75	,	NULL	,	1	,	2019-01-31 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001193     	,	00000311516488	,	0	,	AUTRE1805     	,	RENAULT SCALA DYNAMIQUE AUT	,	KNMC4C2H3BP824462	,	2011	,	V	,	VIGOR               	,	4435.19	,	5666.82	,	A	,	ANUAL                                             	,	5666.82	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000435     	,	00000311503379	,	0	,	AUTNI0922     	,	SENTRA XE STD. C/A. AC.	,	3N1CB51S45K217283	,	2005	,	V	,	VIGOR               	,	3286.95	,	4334.84	,	M	,	MENSUAL                                           	,	840.03	,	317.71	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000364     	,	00000311502496	,	1	,	AUTAU0483     	,	AUDI A3 AMBIENTE PLUS L4 1.4 3P TURBO AUT	,	WAU7YL8P6CA154265	,	2012	,	A	,	ANULADA             	,	7111.21	,	8770.97	,	M	,	MENSUAL                                           	,	1209.68	,	687.39	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000603     	,	00000311506521	,	0	,	AUTFR1103     	,	MERCURY SABLE LS C.D. V.P.	,	1MEFM55S7YG606290	,	2000	,	V	,	VIGOR               	,	2830.65	,	3805.58	,	M	,	MENSUAL                                           	,	795.98	,	273.6	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001829     	,	00000312800311	,	1	,	AUTVW1626     	,	JETTA A4 TRENDLINE STD.	,	3VWYV49M78M617564	,	2008	,	A	,	ANULADA             	,	3131.92	,	4155.0	,	M	,	MENSUAL                                           	,	532.59	,	329.31	,	7	,	2019-01-31 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	                    	,	00000316905009	,	1	,	AUTAN0101     	,	ANTIGUOS Y CLASICOS	,	17B0142860	,	1981	,	A	,	ANULADA             	,	1924.6	,	2754.54	,	M	,	MENSUAL                                           	,	708.21	,	186.03	,	3	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1083	,	65.17	,	RESP.CIVIL                                                                                                              
61842	,	AON190000001713     	,	00000312802382	,	0	,	CA1FR0921     	,	FORD RANGER XLT CREW CAB C/A AC.	,	8AFRR5AA0G6380572	,	2016	,	V	,	VIGOR               	,	5910.54	,	7378.23	,	A	,	ANUAL                                             	,	7378.23	,	NULL	,	1	,	2019-01-24 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000905     	,	00000311513253	,	0	,	CA1NI0512     	,	NISSAN PICK-UP DOBLE CABINA STD.	,	3N6CD13S71K036716	,	2001	,	V	,	VIGOR               	,	3873.87	,	5015.69	,	S	,	SEMESTRAL                                         	,	2768.84	,	2246.85	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000580     	,	00000311505838	,	1	,	CA1GM1801     	,	CHEVROLET SILVERADO 2500 CAB REG 4X2 PAQUETE J	,	3GCEC14C58M115063	,	2008	,	A	,	ANULADA             	,	5737.95	,	7178.07	,	M	,	MENSUAL                                           	,	1076.7	,	554.67	,	7	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
